store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,url_key,thumbnail,gift_message_available,url_path,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,custom_review_set,review_result_set,sample_size_set,free_delivery,sample_set_nculdes,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"131,043",SAM000174,0,aqua whitening pudding cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Arbutin, seaweeds extracts, cortex mori extracts, sodium hyaluroni acid, mori cortex radicis extracts. portulas oleracea extracts, betaine, tomato extracts, lemon, carrot extracts, black germinated brown rice extracts, ",18.00/20g,All Skin Types,All,http://www.secretive.sg,2283,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Aqua Whitening Pudding Cream,1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,john little,,,,,,,"Dec 31, 2014","Oct 1, 2013 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aqua whitening pudding cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000175,0,bb all-in-one cleanser (30ml),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"betaine, centella asiatica, siberian chrysanthemum, rose mary, linden flower",Nil,"All Skin Types, excellent for sensitive",All,http://www.secretive.sg,1053,Enabled,"Catalog, Search",No,,,,,No,2 sachets of ElishaCoy BB All-In-One Cleanser ,None,F,0.0000,0.0000,0.0000,,,,,,"johnlittle, thesamplestore.sg",,,,,,,"Oct 1, 2012","Jan 1, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bb all-in-one cleanser (30ml),0,simple,,
admin,base,Default,simple,"131,043",SAM000176,0,always nudy cc cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Bamboo Sap, birch sap,cactus flower extract, lavender extract,shea butter, cranberry fruit extract, black bean extract, avocado oil,jojoba seed oil, painting tree flower extract, Olive leaf extract. No Paraben & No Benzophenone",$44.90/50g,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2756,Enabled,"Catalog, Search",No,,,,,No,3 Sachets of always nudy cc cream,3-days supply,F,0.0000,0.0000,0.0000,,,,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Jan 6, 2016","Jan 6, 2014 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,always nudy cc cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000177,0,always baby bb cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Royal Jelly, rice callus extract, pearls, organic chamomile extract, lavender extract, oxyengated water,rice callus extract(anti-oxidation),white tea and arbutin. No Paraben & No Benzophenone",29.90/40g,For all skin types including sensitive skin,18 and above,www.elishacoysingapore.com,2745,Enabled,"Catalog, Search",No,,,,,No,3 sachets of always baby bb cream,3-days supply,F,0.0000,0.0000,0.0000,,,,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 13, 2015","Dec 13, 2013 12:00 AM",84,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,always baby bb cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000178,0,bb all-in-one cleanser,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Centella Asiatica Extract, Sodium Hyaluronate,Betaine, Rosemary extract, Panthenol, Tocopheryl Acetate, Chrysanthemum Sibiricum Extract",38/200ml,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2750,Enabled,"Catalog, Search",No,,,,,No,3 Sachets,3-days supply,F,0.0000,0.0000,0.0000,,,,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 20, 2015","Dec 20, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bb all-in-one cleanser,0,simple,,
admin,base,Default,simple,"131,043",SAM000179,0, premium gold mineral bb cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Caviar, Royal Jelly extract, deep sea water, Gold ingredients, Camellia Japonica Flower extract, Trehalose,Marine Collagen, Amino Acid complex, organic lavender extract and organic camomile extract. No Paraben & No Benzophenone",49/50g,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2753,Enabled,"Catalog, Search",No,,,,,No,3 Sachets of  premium gold mineral bb cream,3-days supply,F,0.0000,0.0000,0.0000,,,,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 27, 2015","Dec 27, 2013 12:00 AM",60,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1, premium gold mineral bb cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000180,0,skin repairing snail cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Snail Slime 91%(regeneration), Adenosine (Anti-wrinkle), a patented phyto-TF(trouble care), acetyl hexapeptides (elasticity enhancing), aloe vera leaf extract & hyaluronate (moisturising)",52.90/50g,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2755,Enabled,"Catalog, Search",No,,,,,No,3 Sachets of skin repairing snail cream,3-days supply,F,0.0000,0.0000,0.0000,,,,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 31, 2015","Dec 31, 2013 12:00 AM",15,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,skin repairing snail cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000181,0,mf essential skin (toner),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Korean cherry, Mume fructus, Coptis rhizome, Pine bud, Mulberry root bark, Complex active vitamins.",,,,http://www.dermona.com.sg,1305,Enabled,"Catalog, Search",No,,,,,No,1 travel size of mf essential skin (toner),None,F,0.0000,0.0000,0.0000,,,,,,"De Enchant, Spa Scene, Jo Wa, The Sample Store",,,,,,,"Jun 23, 2012","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mf essential skin (toner),0,simple,,
admin,base,Default,simple,"131,043",SAM000182,0,mf essetial lotion,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Korean cherry, Mume fructus, Mulberry root bark, Apricot kernel, Pine bud, Complex active vitamins.",,,,http://www.dermona.com.sg,1307,Enabled,"Catalog, Search",No,,,,,No,1 travel size of mf essetial lotion,None,F,0.0000,0.0000,0.0000,,,,,,"De Enchant, Spa Scene, Jo Wa, The Sample Store",,,,,,,0000-00-00,"Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mf essetial lotion,0,simple,,
admin,base,Default,simple,"131,043",SAM000183,0,rich premier hair mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"High purity honey, Shea butter, Polyglycerin",9.90,For damaged and unmanageable hair,17-30,www.kao.com/sg/essential,2674,Enabled,"Catalog, Search",No,,,,,No,1 Day Supply of Rich Premier Intensive Hair Mask and 1 Day Supply of Nuance Airy Intensive Hair Mask,2-days supply,F,0.0000,0.0000,0.0000,,,,,,"Leading supermarkets, hyper-marts and pharmacies",,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",839,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,rich premier hair mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000184,0,nuance airy hair mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"High purity honey, Shea butter, Polyglycerin",9.90,For damaged and limp hair,17-30,www.kao.com/sg/essential,2675,Enabled,"Catalog, Search",No,,,,,No,1 Day Supply of Nuance Airy Intensive Hair Mask and 1 Day Supply of Rich Premier Intensive Hair Mask ,2-days supply,F,0.0000,0.0000,0.0000,,,,,,"Leading supermarkets, hyper-marts and pharmacies",,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",898,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,nuance airy hair mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000185,0,est.lab sunshield,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"water, cyclomethicone, isononyl isonoanoate, titanium dioxide, octyl methoxycinnamate, C12-15 alkyl benzoate, propanediol, sorbitan olivate, glycerine, sodium chloride, diethylamino, hydroxybenzoyl hexyl benzoate, dimethicone, octocrylene, caprylic/capric triglyceride methicone, Cl 77492. Phenoxyethanol, cordyceps sinensis extract, trametes versicolor (mushroom) extract, alumina, butylene glycol, mica, tocopheryl acetate, Cl 77491, Polyester-1, silca dimethyl silylate, tea-dodecylbenzenesulfonate, laminaria ochroleuca extract, o-cymen-5-ol, peg-200, ascorbyl tetraisopalmitate, tocopherol, methylparaben, ethylparaben, methylisothiazolinone, carbomer, potassium sorbate, sodium benzoate, cestrum latifolium leaf extract, marrubium vulgare extract, propylparaben, citric acid, xanthan gum, sodium DNA.","15.00/5ml, $72.00/30ml",All Skin Types,All,http://esteticabeauty.com,2708,Enabled,"Catalog, Search",No,,,,,No,1 Travel Tube of est.lab SunShield worth $15.00,1-Week Supply,U,0.0000,0.0000,0.0000,,,,,,www.esteticabeauty.com/shop,,,,,,,"Dec 31, 2015","Sep 26, 2013 12:00 AM",5,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,est.lab sunshield,0,simple,,
admin,base,Default,simple,"131,043",SAM000186,0,3-in-1 dermopurifyer sample kit,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,www.eucerin.com,2288,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Eucerin Dermopurfiyer Scrub <br> 1 sachet of Eucerin Dermopurfiyer Cleanser <br> 1 sachet of Eucerin Dermopurfiyer Crème Gel,None,U,0.0000,0.0000,0.0000,,,,,,"guardians, watsons",,,,,,,"Oct 15, 2011","Oct 15, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,3-in-1 dermopurifyer sample kit,0,simple,,
admin,base,Default,simple,"131,043",SAM000187,0,aquaporin active light moisturising cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua, Glycerin, Glyceryl Glucoside, Dicaprylyl Carbonate, Distarch Phosphate, Glyceryl Stearate Citrate, C12-12 Alkyl benzoate, Dimethicone, Myristyl Myristate, octyldodecanol, Cetearyl Alcohol, Butylene Glycol, Carbomer, Sodium polyacrylate, Alcohol Denat.,Methylisothiazolinone, Phenoxyethanol, Par",42.20/40ml,Sensitive skin Normal to Combination skin,18 & above,www.eucerin.com.sg,2564,Enabled,"Catalog, Search",No,,,,,No,2 Trial Tubes of Aquaporin Active Light Moisturising Cream,2-Weeks Supply,U,0.0000,0.0000,0.0000,,,,,,Guardian,,,,,,,"Jul 31, 2014","May 20, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aquaporin active light moisturising cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000188,0,rice crackers - bbq flavor,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"FAT FREE - GLUTEN FREE INGREDIENTS: Rice (83%), Seasoning Powder [hydrolised vegetable protein (soy), sugar, salt, soy bean oil, maltodextrin, glycine (E640), flavour enhancers (E627, E631)], modified starch (E1422), vegetable oil",Nil,All,All,Nil,593,Enabled,"Catalog, Search",No,,,,,No,2 sample pack of Fantastic Rice Crackers - BBQ Flavor (2 pc per pack)  ,None,U,0.0000,0.0000,0.0000,,,,,,"NTUC FairPrice, Watsons, Guardian, Sheng Siong Supermarket, CK Department Store, Giant, John Little,",,,,,,,"Nov 16, 2011","Nov 16, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,rice crackers - bbq flavor,0,simple,,
admin,base,Default,simple,"131,043",SAM000189,0,rice crackers - original flavor,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All,All,Nil,2339,Enabled,"Catalog, Search",No,,,,,No,2 sample pack of Fantastic Rice Crackers - Original Flavor (2 pc per pack)  ,None,U,0.0000,0.0000,0.0000,,,,,,"NTUC FairPrice, Watsons, Guardian, Sheng Siong Supermarket, CK Department Store, Giant, John Little,",,,,,,,"Nov 15, 2011","Nov 15, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,rice crackers - original flavor,0,simple,,
admin,base,Default,simple,"131,043",SAM000190,0,fennel handy pack,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Ultra-Soft Cotton Layer, FHA Botanical Formula (Cnidium Monnieri, Curcuma Zedoaria, Polygonum Multiflorum, Borneol, Menthol, Pure Natural Essential Oils) & transpiring bottom layer",,,-,-,315,Enabled,"Catalog, Search",No,,,,,No,1 Product Brochure<br>1 FENNEL Ultra SlimDay Sanitary Napkin<br>1 FENNEL Pantyliner,None,F,0.0000,0.0000,0.0000,,,,,,"Cold Storage,Market Place,Shop N Save,C K Departmental Store, Nishino Pharmacy, Swanston and Carrefo",,,,,,,"Oct 22, 2012","Jun 8, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,fennel handy pack,0,simple,,
admin,base,Default,simple,"131,043",SAM000191,0,leather polish wipes,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Silicone Emulsion, Fragrance, Methylchloroisothiazolinone and Methyisothiazolinone",Nil,"leather furniture, handbags, luggage belts, organizers, handphone pouches, car interiors and upholsteries",All,Nil,2559,Enabled,"Catalog, Search",No,,,,,No,1 Pack of FIG Leather Polish Wipes,None,U,0.0000,0.0000,0.0000,,,,,,Nil,,,,,,,"Dec 4, 2012","Apr 4, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,leather polish wipes,0,simple,,
admin,base,Default,simple,"131,043",SAM000192,0,freeman peppermint & plum creamy pumice foot scrub,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"– Water, Pumice, Carthamus Tinctorius (Safflower) Seed Oil, Cetyl Alcohol, Cocamidopropyl Betaine, Glyceryl Stearate, Peg-100 Stearate, Butylene Glycol, Prunus Domestica (Plum) Fruit Extract, Melaleuca Auternifolia (Tea Tree) Leaf Oil, Camellia Olerifera Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Pyrus Malus (apple)) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Powder, Polyethylene, Stearic Acid, Carbomer, Sodium Hydroxide, Citric Acid, Propylene Glycol, Dmdm Hydantoin, Tetrasodium Edta, Propylparaben, Methylparaben, Ext. Violet 2, Red 33, Mentha Piperita (Peppermint) Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Medica Limonum (Lemon) Oil, Citrus Nobilis (Mandarin) Oil, Citrus Grandis (Grapefruit) Oil, Limonene, Fragrance (Parfum) ",,,,,516,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack of  Peppermint & Plum Creamy Pumice FOOT SCRUB,None,M,0.0000,0.0000,0.0000,,,,,,"Guardian, SASA, Robinsons, Watsons and other Independent beauty care outlets ",,,,,,,"Oct 19, 2011","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,freeman peppermint & plum creamy pumice foot scrub,0,simple,,
admin,base,Default,simple,"131,043",SAM000193,0,freeman peppermint plum softening foot lotion,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Stearic Acid, Carthamus Tinctorius (Safflower) Seed Oil, Glycerin, Glyceryl Stearate, Prunus Domestica (Plum) Fruit Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Butyrospermum Parkii (Shea Butter), Camellia Oleifera Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Theobroma Cacao (Cocoa) Seed Butter, Panthenol, Tocopheryl Acetate, Glycol Stearate, Dimethicone, Carbomer, Cetyl Alcohol, Sodium Hydroxide, Dmdm Hydantonin, Disodium Edta, Butylene Glycol, Ethylparabenm Methylparaben, Propylparaben, Citral, Cutronellol, Hexyl Cinnamal, Limonene, Linalool, Mentha Piperita (Peppermint) Oil, Medica Limonium (Lemon) Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Grandis, (Grapefruit) Oil, Citrus Nobilis (Mandarin) Oil, Fragrance (Parfum), Ext. Violet 2, Red 33 ",,,,,517,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack of Peppermint & Plum Softening FOOT LOTION,None,M,0.0000,0.0000,0.0000,,,,,,"Guardian, SASA, Robinsons, Watsons and other Independent beauty care outlets ",,,,,,,"Jun 23, 2012","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,freeman peppermint plum softening foot lotion,0,simple,,
admin,base,Default,simple,"131,043",SAM000194,0,mandarin moisturizing body wash ,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"ater, Sodium Laureth Sulfate, Acrylates/ Steareth-20 Methacrylate Crosspolymer, Glycerin, Cocamidopropyl Betaine, Citrus Nobilis (Mandarin Orange) Peel Oil, Absorbic Acid (Vitamin C), Tocopheryl Acetate, Ascorbyl Palmitate, Cocamide Mpa, Glycol, Distearate, Sodium Chloride, Peg-8 Laurate, Laureth-4, Sodium Hydroxide, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Peg-7 Glyceryl Cocoate, Tetrasodium Edta, Methylchloroisothiazolinone, Methylisothiazolinone, Citric Acid, Butylene Glycol, Limonene, Fragrance (Parfum) ",Nil,All,All,http://www.fote.com,1101,Enabled,"Catalog, Search",No,,,,,No,7 pieces of  Mandarin Moisturizing BODY WASH,1-Week Supply,U,0.0000,0.0000,0.0000,,,,,,"At all leading pharmacies, personal care stores, independent retail stores in Singapore, thesamplest",,,,,,,"Nov 11, 2013","Aug 1, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mandarin moisturizing body wash ,0,simple,,
admin,base,Default,simple,"131,043",SAM000195,0,olive shea body butter lotion ,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Shea Butter and Olive Oil,Nil,All Skin Types,All,http://www.fote.com,1100,Enabled,"Catalog, Search",No,,,,,No,7 pieces of Olive Shea BODY BUTTER,1-Week Supply,U,0.0000,0.0000,0.0000,,,,,,"At all leading pharmacies, personal care stores, independent retail stores in Singapore, thesamplest",,,,,,,"Dec 31, 2015","Jan 1, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,olive shea body butter lotion ,0,simple,,
admin,base,Default,simple,"131,043",SAM000196,0,freeman apricot facial creamy scrub,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Cetearyl Alcohol, Steric Acid, Juglans Mandshurica (Walnut) Shell Powder, Propylene Glycol, Clyceryl Stearate SE, Zea Mays (Corn) Cob Meal, Sodium Lauryl Sulfate, Prunus Armeniaca (Apricot) Fruit Extract,Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Ascorbylpalmitate (Vitamin C), Carthamus Tinctorius (Safflower) Seed Oil, Titanium Dioxide, Carbomer, Sodium Lactate, Sodium Pca, Sorbitol, Proline, Allanton, Polysorbate 60, Magnesium Aluminum Silicate, Triethanolamine, Methylparaben, Ethylparaben, Propylparaben, Phenoxyethanol, Yellow 6, Yellow 5, Red 40, Butylphenyl, Methyl Proppional, Hexyl Cinnamal, Limonene, Linalool, Fragrance (Parfum) ",Nil,All Skin Types,All,www.freemanbeauty.com,520,Enabled,"Catalog, Search",No,,,,,No,7 pieces of Apricot Facial CREAMY SCRUB,1-Week Supply,M,0.0000,0.0000,0.0000,,,,,,"Guardian, SASA, Robinsons, Watsons and other Independent beauty care outlets ",,,,,,,"Dec 31, 2014","Jan 1, 2013 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,freeman apricot facial creamy scrub,0,simple,,
admin,base,Default,simple,"131,043",SAM000197,0,pomegranate body sugar scrub,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,www.freemanbeauty.com,2436,Enabled,"Catalog, Search",No,,,,,No,3 sachet of Freeman Pomegranate body SUGAR SCRUB,3-days supply,U,0.0000,0.0000,0.0000,,,,,,Nil,,,,,,,"Dec 31, 2013","Jan 7, 2012 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,pomegranate body sugar scrub,0,simple,,
admin,base,Default,simple,"131,043",SAM000198,0,stain remover wipes,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Quaternary ammonium compounds, Benzylcoco alkyldimethyl, chlorides Dipropylene glycol monomethylether, A-(isononilphenyl)-w-hydroxypolyoxi-1, 2-ethanediol",Nil,"cloths, carpets or hardsurfaces",All,Nil,2558,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack of Stain Remover Wipes,None,U,0.0000,0.0000,0.0000,,,,,,Freshening,,,,,,,"Mar 31, 2012","Mar 31, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,stain remover wipes,0,simple,,
admin,base,Default,simple,"131,043",SAM000199,0,aloe vera 100% pure gel 2oz,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aloe Vera (Aloe Barbadensis) Gel, Triethanolamine, Tocopheryl Acetate, Carbomer 940, Tetrasodium EDTA, DMDM Hydrantoin, Diazolidinyl Urea",,,,http://www.fote.com/prod_skin_gel.html#,1000,Enabled,"Catalog, Search",No,,,,,No,1 travel size of Aloe Vera 100% Pure Gel,None,U,0.0000,0.0000,0.0000,,,,,,"thesamplestore.sg, Watsons, Guardian, NTUC Fairprice, Cold Storage ",,,,,,,"Nov 11, 2013","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aloe vera 100% pure gel 2oz,0,simple,,
admin,base,Default,simple,"131,043",SAM000200,0,glam & glamour tremella orient eye recovery mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Hyaluronic Acid, Witch Hazel",6.90/pair or $18.80/box of 3 pairs,All Skin Types,All,www.babeacademy.com.sg,2585,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of G & G Glam & Glamour Tremella Orient Eye Recovery Mask Worth $6.90,None,U,0.0000,0.0000,0.0000,,,,,,"SASA cosmetics, Pink Beauty Cosmetics, Enamour Beauty, Tins & Bottles, St Thomas Cosmetics",,,,,,,"Dec 31, 2013","Oct 7, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,glam & glamour tremella orient eye recovery mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000201,0,glam & glamour tremella orient intensive facial mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Hyaluronic Acid, Aburtin",13.00/piece or $38.00/pack of 3 pieces,All Skin Types,All,www.babeacademy.com.sg,2583,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of G & G Tremella Orient Intensive Facial Mask Worth $13,None,U,0.0000,0.0000,0.0000,,,,,,"SASA cosmetics, Pink Beauty Cosmetics, Enamour Beauty, Tins & Bottles, St Thomas Cosmetics",,,,,,,"Dec 31, 2013","Sep 27, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,glam & glamour tremella orient intensive facial mask,0,simple,,
